Ticker,BuyHoldSell,Confidence
XGN,Sell,0.4826164
XHG,Buy,0.5103699
XHR,Buy,0.56102943
XIN,Sell,0.48416507
XLO,Sell,0.4901021
XMTR,Buy,0.5403326
XNCR,Buy,0.61860645
XNET,Buy,0.50054985
XOM,Buy,0.6194204
XOMA,Buy,0.5339833
XOS,Buy,0.5129949
XP,Buy,0.56497043
XPEL,Buy,0.6061962
XPER,Buy,0.5370403
XPEV,Buy,0.5852199
XPL,Buy,0.5155724
XPO,Buy,0.64935476
XPOF,Buy,0.51913667
XPON,Buy,0.50450337
XPRO,Buy,0.53327656
XRAY,Buy,0.5938821
XRTX,Sell,0.48878935
XRX,Buy,0.5755713
XTIA,Sell,0.48181528
XTKG,Buy,0.49578542
XTLB,Sell,0.49271157
XTNT,Buy,0.5008702
XWEL,Sell,0.4921986
XXII,Sell,0.49574772
XYF,Buy,0.5068752
XYL,Buy,0.7289669
XYLO,Buy,0.5052116
YALA,Buy,0.51928365
YCBD,Buy,0.49702442
YELP,Buy,0.6370042
YETI,Buy,0.59577584
YEXT,Buy,0.51036316
YGMZ,Buy,0.4999483
YHGJ,Sell,0.49440184
YI,Buy,0.50296193
YIBO,Sell,0.49442843
YJ,Buy,0.5084274
YMAB,Buy,0.52423894
YMM,Buy,0.6757718
YNDX,Sell,0.4275815
YORW,Buy,0.61210716
YOSH,Sell,0.48991752
YOTA,Buy,0.5706306
YOU,Buy,0.5788346
YPF,Buy,0.53694814
YQ,Sell,0.4914656
YRD,Sell,0.49055907
YSG,Buy,0.501288
YTRA,Buy,0.5122744
YUM,Buy,0.640767
YUMC,Buy,0.5881658
YY,Buy,0.5629804
YYAI,Buy,0.4979854
YYGH,Buy,0.49717113
Z,Buy,0.5614728
ZAPP,Sell,0.49272755
ZBAO,Buy,0.49831566
ZBH,Buy,0.6104963
ZCAR,Buy,0.49988484
ZCMD,Buy,0.5166784
ZD,Buy,0.6679515
ZDGE,Buy,0.4993793
ZENV,Buy,0.5047551
ZEO,Buy,0.5953367
ZEPP,Buy,0.5215494
ZETA,Buy,0.57674885
ZEUS,Buy,0.6009126
ZG,Buy,0.5615547
ZGN,Buy,0.55732274
ZH,Buy,0.50017935
ZI,Buy,0.5458104
ZIM,Buy,0.63525856
ZION,Buy,0.5941541
ZIP,Buy,0.5371924
ZJYL,Sell,0.47495854
ZK,Buy,0.52055657
ZKH,Buy,0.5018251
ZKIN,Buy,0.49600282
ZLAB,Buy,0.5134484
ZLS,Buy,0.62391186
ZM,Buy,0.59434533
ZNTL,Sell,0.48589984
ZOM,Buy,0.5040592
ZONE,Sell,0.4749243
ZOOZ,Sell,0.49561355
ZPTA,Buy,0.5136753
ZS,Buy,0.7507215
ZTEK,Buy,0.5033036
ZTO,Buy,0.57442737
ZTR,Buy,0.53276277
ZTS,Buy,0.6581966
ZUMZ,Buy,0.54293466
ZUO,Buy,0.5337714
ZURA,Sell,0.48290393
ZVIA,Buy,0.49655783
ZVRA,Buy,0.5024733
ZVSA,Sell,0.49166036
ZWS,Buy,0.5857239
ZYME,Buy,0.5271912
ZYXI,Buy,0.5539215
nan,Buy,0.5782887
